Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),252
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,344793.64
Extraction Timestamp,20250727_171013
Monthly Income,"12,000.00"
Total Investment Amount,"1,541,426.68"
Total Investment Final Value,"3,422,800.42"
Total Investment Profit After Tax,"981,015.93"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"6,487.44"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"482,572.99"
Weighted Calculation Converged,Yes
