Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),348
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1157413.04
Extraction Timestamp,20250727_172307
Monthly Income,"12,000.00"
Total Investment Amount,"1,284,193.37"
Total Investment Final Value,"4,349,836.56"
Total Investment Profit After Tax,"1,712,264.34"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"10,939.02"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"1,891,806.82"
Weighted Calculation Converged,Yes
