Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),240
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,547418.34
Extraction Timestamp,20250727_233924
Monthly Income,"12,000.00"
Total Investment Amount,"883,077.62"
Total Investment Final Value,"1,976,714.20"
Total Investment Profit After Tax,"568,837.19"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"9,158.42"
Weighted Cost (should be ~0),-0.93
Weighted Investment Profit,"996,921.45"
Weighted Calculation Converged,Yes
