Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),204
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,280898.99
Extraction Timestamp,20250727_225525
Monthly Income,"12,000.00"
Total Investment Amount,"861,429.92"
Total Investment Final Value,"1,695,298.25"
Total Investment Profit After Tax,"422,770.71"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"7,647.24"
Weighted Cost (should be ~0),-0.31
Weighted Investment Profit,"586,569.77"
Weighted Calculation Converged,Yes
