Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,840430.53
Extraction Timestamp,20250728_104135
Monthly Income,"12,000.00"
Total Investment Amount,"1,188,709.94"
Total Investment Final Value,"2,987,179.34"
Total Investment Profit After Tax,"960,981.57"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"9,774.22"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"1,267,290.62"
Weighted Calculation Converged,Yes
