Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),156
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,364378.35
Extraction Timestamp,20250728_084618
Monthly Income,"12,000.00"
Total Investment Amount,"239,913.16"
Total Investment Final Value,"388,179.75"
Total Investment Profit After Tax,"72,448.45"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"9,280.32"
Weighted Cost (should be ~0),-0.49
Weighted Investment Profit,"632,086.34"
Weighted Calculation Converged,Yes
