Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,385573.57
Extraction Timestamp,20250727_180007
Monthly Income,"12,000.00"
Total Investment Amount,"246,153.37"
Total Investment Final Value,"330,206.78"
Total Investment Profit After Tax,"39,615.33"
Effective Annual Return After Tax,2.13%
Weighted Monthly Payment (30 years),"8,865.96"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"481,846.98"
Weighted Calculation Converged,Yes
