Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,882702.16
Extraction Timestamp,20250727_192925
Monthly Income,"12,000.00"
Total Investment Amount,"1,630,179.42"
Total Investment Final Value,"5,046,090.20"
Total Investment Profit After Tax,"1,885,698.00"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"9,264.84"
Weighted Cost (should be ~0),0.71
Weighted Investment Profit,"1,401,821.29"
Weighted Calculation Converged,Yes
