Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),324
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,995540.48
Extraction Timestamp,20250728_105725
Monthly Income,"12,000.00"
Total Investment Amount,"1,350,791.61"
Total Investment Final Value,"3,957,483.56"
Total Investment Profit After Tax,"1,428,008.21"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"10,174.77"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"1,537,208.51"
Weighted Calculation Converged,Yes
