Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,660890.26
Extraction Timestamp,20250727_182816
Monthly Income,"12,000.00"
Total Investment Amount,"2,091,052.82"
Total Investment Final Value,"7,351,287.23"
Total Investment Profit After Tax,"2,952,163.38"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"7,782.65"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"1,228,946.49"
Weighted Calculation Converged,Yes
