Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,569772.78
Extraction Timestamp,20250727_155419
Monthly Income,"12,000.00"
Total Investment Amount,"1,677,390.16"
Total Investment Final Value,"5,768,952.95"
Total Investment Profit After Tax,"2,274,360.39"
Effective Annual Return After Tax,3.99%
Weighted Monthly Payment (30 years),"8,307.72"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"1,354,609.69"
Weighted Calculation Converged,Yes
