Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,238016.21
Extraction Timestamp,20250727_160536
Monthly Income,"12,000.00"
Total Investment Amount,"1,090,071.16"
Total Investment Final Value,"2,221,016.50"
Total Investment Profit After Tax,"577,755.79"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,937.58"
Weighted Cost (should be ~0),0.32
Weighted Investment Profit,"501,929.16"
Weighted Calculation Converged,Yes
