Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),168
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,254745.76
Extraction Timestamp,20250727_232624
Monthly Income,"12,000.00"
Total Investment Amount,"439,594.86"
Total Investment Final Value,"786,855.61"
Total Investment Profit After Tax,"172,074.36"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"8,431.41"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"576,405.52"
Weighted Calculation Converged,Yes
