Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,559799.55
Extraction Timestamp,20250727_195958
Monthly Income,"12,000.00"
Total Investment Amount,"1,070,033.25"
Total Investment Final Value,"2,443,895.64"
Total Investment Profit After Tax,"718,811.85"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"8,768.82"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"953,967.51"
Weighted Calculation Converged,Yes
