Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),240
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,634566.04
Extraction Timestamp,20250728_095803
Monthly Income,"12,000.00"
Total Investment Amount,"1,015,066.61"
Total Investment Final Value,"2,072,968.70"
Total Investment Profit After Tax,"545,033.48"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"8,874.68"
Weighted Cost (should be ~0),0.36
Weighted Investment Profit,"864,933.74"
Weighted Calculation Converged,Yes
