Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,357127.51
Extraction Timestamp,20250727_162743
Monthly Income,"12,000.00"
Total Investment Amount,"1,691,929.11"
Total Investment Final Value,"3,907,545.53"
Total Investment Profit After Tax,"1,164,143.45"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"6,311.11"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"476,070.69"
Weighted Calculation Converged,Yes
