Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),180
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,305572.38
Extraction Timestamp,20250727_170405
Monthly Income,"12,000.00"
Total Investment Amount,"610,538.79"
Total Investment Final Value,"1,082,198.57"
Total Investment Profit After Tax,"234,599.62"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"8,090.66"
Weighted Cost (should be ~0),0.93
Weighted Investment Profit,"549,462.13"
Weighted Calculation Converged,Yes
