Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,543551.99
Extraction Timestamp,20250727_155239
Monthly Income,"12,000.00"
Total Investment Amount,"1,363,540.64"
Total Investment Final Value,"3,414,398.13"
Total Investment Profit After Tax,"1,090,509.62"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"8,224.26"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"948,459.52"
Weighted Calculation Converged,Yes
