Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,555155.73
Extraction Timestamp,20250728_091717
Monthly Income,"12,000.00"
Total Investment Amount,"570,897.87"
Total Investment Final Value,"1,192,863.51"
Total Investment Profit After Tax,"318,818.74"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"9,836.02"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"1,021,101.98"
Weighted Calculation Converged,Yes
