Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,647950.47
Extraction Timestamp,20250727_184242
Monthly Income,"12,000.00"
Total Investment Amount,"620,537.27"
Total Investment Final Value,"1,322,155.83"
Total Investment Profit After Tax,"362,003.43"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"10,137.18"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"1,115,462.66"
Weighted Calculation Converged,Yes
