Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),144
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,169724.28
Extraction Timestamp,20250727_151816
Monthly Income,"12,000.00"
Total Investment Amount,"368,627.04"
Total Investment Final Value,"589,561.14"
Total Investment Profit After Tax,"107,224.20"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,766.74"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"359,373.07"
Weighted Calculation Converged,Yes
