Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,496718.28
Extraction Timestamp,20250727_152152
Monthly Income,"12,000.00"
Total Investment Amount,"629,335.32"
Total Investment Final Value,"1,327,215.52"
Total Investment Profit After Tax,"357,904.78"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"9,462.45"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"962,664.94"
Weighted Calculation Converged,Yes
