Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),336
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,696870.13
Extraction Timestamp,20250727_155539
Monthly Income,"12,000.00"
Total Investment Amount,"1,816,011.45"
Total Investment Final Value,"5,744,018.62"
Total Investment Profit After Tax,"2,171,171.75"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"8,278.52"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"1,215,988.00"
Weighted Calculation Converged,Yes
