Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,164387.93
Extraction Timestamp,20250727_190921
Monthly Income,"12,000.00"
Total Investment Amount,"300,256.14"
Total Investment Final Value,"447,756.87"
Total Investment Profit After Tax,"70,703.45"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"7,638.61"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"283,743.31"
Weighted Calculation Converged,Yes
