Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),120
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,105058.82
Extraction Timestamp,20250727_151252
Monthly Income,"12,000.00"
Total Investment Amount,"271,968.87"
Total Investment Final Value,"388,543.72"
Total Investment Profit After Tax,"55,340.50"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"7,141.42"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"168,031.03"
Weighted Calculation Converged,Yes
