Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,299834.67
Extraction Timestamp,20250727_150617
Monthly Income,"12,000.00"
Total Investment Amount,"1,772,656.85"
Total Investment Final Value,"4,408,941.67"
Total Investment Profit After Tax,"1,400,333.45"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"6,214.06"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"539,344.03"
Weighted Calculation Converged,Yes
