Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),216
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,414994.86
Extraction Timestamp,20250727_195736
Monthly Income,"12,000.00"
Total Investment Amount,"949,175.66"
Total Investment Final Value,"1,858,773.03"
Total Investment Profit After Tax,"462,927.26"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"7,930.28"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"642,824.07"
Weighted Calculation Converged,Yes
