Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,657329.76
Extraction Timestamp,20250727_190118
Monthly Income,"12,000.00"
Total Investment Amount,"579,511.42"
Total Investment Final Value,"1,254,806.12"
Total Investment Profit After Tax,"348,970.96"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"10,319.84"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"1,156,489.07"
Weighted Calculation Converged,Yes
