Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),144
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,136947.72
Extraction Timestamp,20250727_180945
Monthly Income,"12,000.00"
Total Investment Amount,"386,142.98"
Total Investment Final Value,"627,113.80"
Total Investment Profit After Tax,"117,119.29"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,607.99"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"341,857.09"
Weighted Calculation Converged,Yes
