Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,476170.01
Extraction Timestamp,20250727_182416
Monthly Income,"12,000.00"
Total Investment Amount,"1,572,886.61"
Total Investment Final Value,"3,560,658.69"
Total Investment Profit After Tax,"1,042,337.15"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"7,047.04"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"595,113.80"
Weighted Calculation Converged,Yes
