Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),156
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,383556.15
Extraction Timestamp,20250727_191612
Monthly Income,"12,000.00"
Total Investment Amount,"220,735.36"
Total Investment Final Value,"353,004.91"
Total Investment Profit After Tax,"64,559.05"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"9,418.92"
Weighted Cost (should be ~0),0.63
Weighted Investment Profit,"651,265.27"
Weighted Calculation Converged,Yes
