Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),360
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,878864.88
Extraction Timestamp,20250727_181145
Monthly Income,"12,000.00"
Total Investment Amount,"1,506,793.73"
Total Investment Final Value,"5,855,091.96"
Total Investment Profit After Tax,"2,457,519.03"
Effective Annual Return After Tax,4.10%
Weighted Monthly Payment (30 years),"9,722.74"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"1,813,205.33"
Weighted Calculation Converged,Yes
