Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,525852.28
Extraction Timestamp,20250727_180604
Monthly Income,"12,000.00"
Total Investment Amount,"1,456,784.51"
Total Investment Final Value,"3,312,924.36"
Total Investment Profit After Tax,"973,959.24"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"7,586.73"
Weighted Cost (should be ~0),0.94
Weighted Investment Profit,"711,216.43"
Weighted Calculation Converged,Yes
