Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),108
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,259200.98
Extraction Timestamp,20250727_193310
Monthly Income,"12,000.00"
Total Investment Amount,"38,462.54"
Total Investment Final Value,"42,333.79"
Total Investment Profit After Tax,"1,723.30"
Effective Annual Return After Tax,0.92%
Weighted Monthly Payment (30 years),"8,682.25"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"315,697.36"
Weighted Calculation Converged,Yes
