Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),348
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,762728.38
Extraction Timestamp,20250727_163328
Monthly Income,"12,000.00"
Total Investment Amount,"1,764,141.09"
Total Investment Final Value,"6,010,938.85"
Total Investment Profit After Tax,"2,369,715.28"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"8,720.14"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"1,411,858.94"
Weighted Calculation Converged,Yes
