Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),360
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,686278.86
Extraction Timestamp,20250727_233450
Monthly Income,"12,000.00"
Total Investment Amount,"1,767,178.64"
Total Investment Final Value,"6,734,645.76"
Total Investment Profit After Tax,"2,802,819.75"
Effective Annual Return After Tax,4.04%
Weighted Monthly Payment (30 years),"8,617.36"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"1,552,821.26"
Weighted Calculation Converged,Yes
