Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,319962.76
Extraction Timestamp,20250728_091629
Monthly Income,"12,000.00"
Total Investment Amount,"111,990.79"
Total Investment Final Value,"144,515.33"
Total Investment Profit After Tax,"15,189.12"
Effective Annual Return After Tax,2.01%
Weighted Monthly Payment (30 years),"9,030.01"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"472,008.33"
Weighted Calculation Converged,Yes
