Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),192
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,488337.60
Extraction Timestamp,20250727_182043
Monthly Income,"12,000.00"
Total Investment Amount,"730,804.84"
Total Investment Final Value,"1,224,104.56"
Total Investment Profit After Tax,"244,419.22"
Effective Annual Return After Tax,2.83%
Weighted Monthly Payment (30 years),"8,375.19"
Weighted Cost (should be ~0),0.51
Weighted Investment Profit,"573,195.68"
Weighted Calculation Converged,Yes
