Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),324
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,681885.60
Extraction Timestamp,20250727_182835
Monthly Income,"12,000.00"
Total Investment Amount,"1,917,748.34"
Total Investment Final Value,"5,486,822.33"
Total Investment Profit After Tax,"1,948,867.44"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"7,797.69"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"970,251.80"
Weighted Calculation Converged,Yes
