Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),240
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,612400.61
Extraction Timestamp,20250727_200030
Monthly Income,"12,000.00"
Total Investment Amount,"1,100,789.55"
Total Investment Final Value,"2,223,286.25"
Total Investment Profit After Tax,"577,393.23"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"8,501.89"
Weighted Cost (should be ~0),-0.40
Weighted Investment Profit,"779,210.05"
Weighted Calculation Converged,Yes
