Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),252
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,680845.17
Extraction Timestamp,20250729_022452
Monthly Income,"12,000.00"
Total Investment Amount,"980,882.71"
Total Investment Final Value,"2,165,904.76"
Total Investment Profit After Tax,"618,178.40"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"9,393.80"
Weighted Cost (should be ~0),-0.36
Weighted Investment Profit,"1,043,116.93"
Weighted Calculation Converged,Yes
