Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),132
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,217512.07
Extraction Timestamp,20250727_172716
Monthly Income,"12,000.00"
Total Investment Amount,"180,513.94"
Total Investment Final Value,"273,242.11"
Total Investment Profit After Tax,"44,544.51"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"8,441.73"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"403,485.62"
Weighted Calculation Converged,Yes
