Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),120
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,112693.21
Extraction Timestamp,20250727_182714
Monthly Income,"12,000.00"
Total Investment Amount,"147,477.21"
Total Investment Final Value,"228,840.05"
Total Investment Profit After Tax,"38,961.21"
Effective Annual Return After Tax,3.88%
Weighted Monthly Payment (30 years),"7,937.19"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"292,522.74"
Weighted Calculation Converged,Yes
