Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,288108.51
Extraction Timestamp,20250727_181718
Monthly Income,"12,000.00"
Total Investment Amount,"15,817.22"
Total Investment Final Value,"16,815.25"
Total Investment Profit After Tax,439.61
Effective Annual Return After Tax,0.58%
Weighted Monthly Payment (30 years),"9,115.02"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"374,411.55"
Weighted Calculation Converged,Yes
