Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,143923.88
Extraction Timestamp,20250727_163830
Monthly Income,"12,000.00"
Total Investment Amount,"79,654.13"
Total Investment Final Value,"132,747.83"
Total Investment Profit After Tax,"25,569.56"
Effective Annual Return After Tax,4.54%
Weighted Monthly Payment (30 years),"8,423.05"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"361,996.74"
Weighted Calculation Converged,Yes
