Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),216
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,233434.61
Extraction Timestamp,20250727_154630
Monthly Income,"12,000.00"
Total Investment Amount,"1,130,735.91"
Total Investment Final Value,"2,285,646.18"
Total Investment Profit After Tax,"589,538.01"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"6,746.08"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"461,265.05"
Weighted Calculation Converged,Yes
