Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),108
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,128798.69
Extraction Timestamp,20250727_174229
Monthly Income,"12,000.00"
Total Investment Amount,"120,404.42"
Total Investment Final Value,"156,952.46"
Total Investment Profit After Tax,"17,047.56"
Effective Annual Return After Tax,2.57%
Weighted Monthly Payment (30 years),"7,547.96"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"175,595.71"
Weighted Calculation Converged,Yes
