Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,342503.97
Extraction Timestamp,20250727_162659
Monthly Income,"12,000.00"
Total Investment Amount,"1,203,384.97"
Total Investment Final Value,"2,896,340.53"
Total Investment Profit After Tax,"889,355.64"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"7,762.50"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"820,614.88"
Weighted Calculation Converged,Yes
