Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,273270.98
Extraction Timestamp,20250727_154747
Monthly Income,"12,000.00"
Total Investment Amount,"991,621.61"
Total Investment Final Value,"2,044,960.84"
Total Investment Profit After Tax,"538,748.86"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,443.83"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"600,378.95"
Weighted Calculation Converged,Yes
