Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,340927.85
Extraction Timestamp,20250727_193816
Monthly Income,"12,000.00"
Total Investment Amount,"1,910,770.82"
Total Investment Final Value,"4,910,701.59"
Total Investment Profit After Tax,"1,604,333.75"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,157.29"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"545,228.94"
Weighted Calculation Converged,Yes
