Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),360
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,736877.35
Extraction Timestamp,20250727_153911
Monthly Income,"12,000.00"
Total Investment Amount,"2,092,892.39"
Total Investment Final Value,"7,168,695.36"
Total Investment Profit After Tax,"2,843,439.90"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"7,988.20"
Weighted Cost (should be ~0),0.73
Weighted Investment Profit,"1,227,108.34"
Weighted Calculation Converged,Yes
