Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),264
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,728364.78
Extraction Timestamp,20250727_192158
Monthly Income,"12,000.00"
Total Investment Amount,"1,211,966.88"
Total Investment Final Value,"2,665,600.76"
Total Investment Profit After Tax,"760,311.68"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"8,969.83"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"956,033.30"
Weighted Calculation Converged,Yes
