Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),324
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,769281.28
Extraction Timestamp,20250727_231531
Monthly Income,"12,000.00"
Total Investment Amount,"1,577,050.81"
Total Investment Final Value,"4,763,182.38"
Total Investment Profit After Tax,"1,748,550.81"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"8,955.43"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"1,310,948.99"
Weighted Calculation Converged,Yes
