Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),264
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,335502.34
Extraction Timestamp,20250727_182046
Monthly Income,"12,000.00"
Total Investment Amount,"1,267,660.13"
Total Investment Final Value,"3,256,804.66"
Total Investment Profit After Tax,"1,054,957.29"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"7,800.36"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"900,340.08"
Weighted Calculation Converged,Yes
