Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),324
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,886647.35
Extraction Timestamp,20250727_182941
Monthly Income,"12,000.00"
Total Investment Amount,"1,505,985.98"
Total Investment Final Value,"4,416,582.65"
Total Investment Profit After Tax,"1,593,927.66"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"9,468.02"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"1,382,013.07"
Weighted Calculation Converged,Yes
