Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),132
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,158226.57
Extraction Timestamp,20250727_174400
Monthly Income,"12,000.00"
Total Investment Amount,"368,284.40"
Total Investment Final Value,"537,904.27"
Total Investment Profit After Tax,"81,076.20"
Effective Annual Return After Tax,3.02%
Weighted Monthly Payment (30 years),"7,222.46"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"215,715.08"
Weighted Calculation Converged,Yes
