Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,528777.09
Extraction Timestamp,20250727_162657
Monthly Income,"12,000.00"
Total Investment Amount,"1,319,183.92"
Total Investment Final Value,"2,856,534.90"
Total Investment Profit After Tax,"799,693.32"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,781.19"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"704,815.87"
Weighted Calculation Converged,Yes
