Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,797282.13
Extraction Timestamp,20250727_174124
Monthly Income,"12,000.00"
Total Investment Amount,"1,596,555.70"
Total Investment Final Value,"4,343,456.94"
Total Investment Profit After Tax,"1,488,456.75"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"8,823.52"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"1,147,443.67"
Weighted Calculation Converged,Yes
