Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,742754.57
Extraction Timestamp,20250728_093607
Monthly Income,"12,000.00"
Total Investment Amount,"1,996,818.20"
Total Investment Final Value,"5,485,875.60"
Total Investment Profit After Tax,"1,897,403.63"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"7,762.50"
Weighted Cost (should be ~0),-0.62
Weighted Investment Profit,"891,181.18"
Weighted Calculation Converged,Yes
