Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),240
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,511824.01
Extraction Timestamp,20250727_171014
Monthly Income,"12,000.00"
Total Investment Amount,"1,163,753.02"
Total Investment Final Value,"2,430,372.50"
Total Investment Profit After Tax,"654,011.96"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,999.82"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"716,246.96"
Weighted Calculation Converged,Yes
