Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),240
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,643757.61
Extraction Timestamp,20250728_101155
Monthly Income,"12,000.00"
Total Investment Amount,"979,210.57"
Total Investment Final Value,"2,010,465.11"
Total Investment Profit After Tax,"531,694.62"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"9,032.87"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"900,789.73"
Weighted Calculation Converged,Yes
