Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,318377.52
Extraction Timestamp,20250727_185855
Monthly Income,"12,000.00"
Total Investment Amount,"242,403.74"
Total Investment Final Value,"357,262.52"
Total Investment Profit After Tax,"55,204.82"
Effective Annual Return After Tax,2.83%
Weighted Monthly Payment (30 years),"8,752.31"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"485,595.53"
Weighted Calculation Converged,Yes
