Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,436210.33
Extraction Timestamp,20250727_231709
Monthly Income,"12,000.00"
Total Investment Amount,"1,224,357.63"
Total Investment Final Value,"3,067,002.91"
Total Investment Profit After Tax,"975,584.16"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"8,182.18"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"943,642.78"
Weighted Calculation Converged,Yes
