Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),168
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,212288.14
Extraction Timestamp,20250727_164052
Monthly Income,"12,000.00"
Total Investment Amount,"482,052.49"
Total Investment Final Value,"868,246.40"
Total Investment Profit After Tax,"191,444.53"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"8,134.16"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"533,947.34"
Weighted Calculation Converged,Yes
